days_to_maturity,avg_temperature_C,min_temperature_C,max_temperature_C,humidity_percent,co2_ppm,light_intensity_lux,photoperiod_hours,irrigation_mm,fertilizer_N_kg_ha,fertilizer_P_kg_ha,fertilizer_K_kg_ha,pest_severity,pH,yield_kg_per_m2,variety_Beefsteak,variety_Cherry,variety_Heirloom,variety_Roma
69.0,28.1,26.9,29.1,61.2,721.0,24810.0,10.1,11.5,204.0,111.0,217.0,2.3,6.5,11.75,0,0,0,1
82.0,26.4,22.6,30.0,83.4,969.0,36759.0,13.9,6.5,,,,3.1,6.6,22.42,0,0,1,0
83.0,25.5,23.2,27.9,61.5,955.0,23942.0,10.0,9.3,182.0,112.0,171.0,4.8,6.4,12.3,0,0,1,0
85.0,26.5,23.8,27.7,82.2,919.0,30448.0,11.5,5.8,218.0,65.0,204.0,1.7,6.2,17.98,0,0,1,0
86.0,23.2,21.6,25.2,83.5,1000.0,35436.0,14.7,6.9,221.0,82.0,190.0,3.3,6.1,19.69,0,0,0,1
78.0,26.6,25.3,28.4,81.4,693.0,34015.0,14.8,7.3,226.0,97.0,223.0,4.5,5.6,14.75,0,0,1,0
81.0,21.2,19.2,23.6,89.3,1022.0,24620.0,10.0,7.1,218.0,59.0,238.0,0.2,7.0,16.33,0,0,0,1
90.0,26.1,22.7,28.9,84.3,736.0,34481.0,11.1,9.7,187.0,86.0,216.0,3.9,6.4,12.1,1,0,0,0
83.0,24.6,23.2,25.8,82.5,839.0,35780.0,15.3,9.5,172.0,85.0,204.0,0.0,6.6,14.11,0,0,1,0
73.0,24.1,22.1,27.6,69.8,1019.0,32533.0,12.5,11.5,,,,3.7,6.6,12.52,0,0,1,0
80.0,24.6,22.5,26.2,80.9,774.0,33274.0,11.8,7.6,179.0,68.0,157.0,1.6,6.3,16.92,0,0,1,0
78.0,25.0,22.1,28.3,80.1,996.0,20459.0,10.0,7.3,196.0,66.0,179.0,3.8,6.5,14.69,0,0,1,0
77.0,21.7,20.3,22.8,78.7,855.0,29397.0,12.1,5.3,,,,3.3,,20.77,0,1,0,0
90.0,26.0,24.6,27.2,72.2,916.0,40394.0,15.6,9.9,162.0,68.0,156.0,2.9,6.3,14.48,0,0,1,0
87.0,25.7,24.7,27.1,86.6,650.0,43155.0,15.5,8.8,172.0,58.0,246.0,1.1,6.3,14.58,0,0,0,1
79.0,25.3,22.0,27.6,77.7,873.0,22748.0,10.8,9.0,238.0,83.0,205.0,2.7,6.0,12.15,1,0,0,0
68.0,25.2,23.7,27.7,72.9,738.0,29784.0,14.6,7.0,,,,4.3,6.8,14.15,0,0,1,0
77.0,21.4,19.6,22.5,60.1,578.0,24133.0,10.0,6.1,195.0,79.0,201.0,5.3,7.2,15.28,0,1,0,0
65.0,29.8,28.5,32.6,76.4,697.0,18642.0,10.0,11.7,197.0,78.0,216.0,2.6,7.3,12.15,1,0,0,0
87.0,26.6,22.9,28.9,72.7,865.0,29618.0,10.0,7.0,241.0,106.0,191.0,1.2,6.5,20.87,0,0,0,1
84.0,21.6,19.5,24.0,84.7,841.0,26856.0,10.0,8.6,223.0,74.0,200.0,1.0,7.4,12.34,0,0,1,0
88.0,27.0,24.5,29.3,82.8,583.0,21663.0,10.0,6.4,239.0,69.0,155.0,1.0,6.3,21.01,1,0,0,0
70.0,23.2,21.7,24.9,76.7,849.0,36627.0,15.7,6.1,189.0,93.0,188.0,3.0,6.2,20.81,1,0,0,0
74.0,26.8,25.1,29.1,59.5,703.0,35972.0,14.9,10.1,205.0,117.0,189.0,2.2,6.5,16.32,0,1,0,0
90.0,23.4,22.1,24.4,70.1,930.0,24872.0,10.0,5.9,162.0,84.0,199.0,0.6,6.4,19.15,1,0,0,0
75.0,24.7,23.0,26.3,58.8,782.0,29827.0,10.0,4.7,204.0,80.0,203.0,2.2,6.6,20.7,0,1,0,0
62.0,29.2,27.7,30.7,93.2,834.0,15093.0,10.0,10.8,177.0,70.0,245.0,0.8,5.8,14.54,0,1,0,0
69.0,20.6,19.4,22.0,75.8,667.0,35207.0,15.6,4.0,203.0,57.0,236.0,5.1,,18.32,0,1,0,0
66.0,,,,,,,10.0,5.3,150.0,53.0,179.0,2.6,6.1,22.82,0,1,0,0
90.0,18.8,17.1,21.1,86.9,703.0,36732.0,14.7,4.8,245.0,106.0,194.0,1.0,6.2,18.99,0,1,0,0
67.0,23.6,22.3,25.3,70.0,821.0,28379.0,10.5,7.0,195.0,57.0,244.0,0.1,7.0,17.61,1,0,0,0
61.0,26.2,23.7,28.0,82.4,1019.0,24365.0,10.0,8.2,,,,2.1,6.7,17.12,0,0,0,1
77.0,24.8,23.0,26.1,68.5,803.0,30887.0,12.5,9.5,215.0,94.0,220.0,2.3,6.7,16.53,0,0,0,1
84.0,26.3,24.2,28.2,76.9,583.0,37742.0,15.9,9.7,159.0,50.0,221.0,0.0,5.8,16.95,0,1,0,0
78.0,23.4,22.3,25.6,85.3,915.0,26787.0,13.0,9.8,217.0,105.0,201.0,0.5,6.9,11.2,0,1,0,0
86.0,19.5,15.8,20.6,81.2,750.0,27835.0,10.9,6.0,245.0,106.0,219.0,4.9,6.3,13.71,1,0,0,0
72.0,29.3,28.2,30.8,65.8,954.0,23140.0,11.0,9.4,190.0,61.0,199.0,0.3,7.3,9.6,0,0,1,0
69.0,27.7,26.4,29.2,69.0,900.0,34479.0,13.5,10.2,174.0,64.0,245.0,3.2,6.4,11.65,1,0,0,0
67.0,24.6,23.6,26.1,79.9,780.0,21833.0,10.6,7.4,184.0,103.0,240.0,0.0,6.8,16.45,1,0,0,0
67.0,25.0,23.7,26.5,83.2,872.0,38476.0,14.8,8.0,236.0,117.0,186.0,1.5,6.8,18.43,1,0,0,0
89.0,24.6,22.5,26.9,88.4,532.0,40377.0,15.4,6.6,233.0,117.0,200.0,4.4,6.2,17.87,1,0,0,0
71.0,23.4,22.1,25.0,75.7,580.0,24333.0,11.8,10.6,166.0,80.0,207.0,1.5,7.4,13.76,1,0,0,0
81.0,30.7,28.9,32.1,70.6,945.0,40157.0,13.7,10.4,156.0,101.0,212.0,4.8,6.7,10.83,0,0,1,0
67.0,27.5,23.7,31.4,59.4,841.0,37026.0,15.5,7.2,248.0,69.0,226.0,1.4,7.2,20.68,1,0,0,0
90.0,25.5,24.5,27.1,69.8,692.0,24158.0,10.8,8.1,244.0,119.0,226.0,4.1,6.7,11.19,1,0,0,0
60.0,22.9,19.7,24.1,89.8,686.0,25612.0,11.8,5.3,224.0,104.0,246.0,0.0,7.3,26.46,0,1,0,0
72.0,25.1,24.3,26.6,77.9,348.0,26327.0,9.8,5.1,178.0,102.0,184.0,0.0,7.1,18.74,1,0,0,0
69.0,25.4,24.2,26.5,71.0,589.0,22432.0,10.0,5.8,199.0,68.0,222.0,3.2,7.0,15.83,0,0,1,0
67.0,24.2,22.4,25.9,79.4,746.0,27556.0,11.1,8.6,213.0,82.0,219.0,0.0,5.9,19.46,1,0,0,0
76.0,26.8,25.2,28.0,66.9,935.0,23022.0,10.0,7.1,164.0,96.0,248.0,3.7,7.1,12.46,0,1,0,0
68.0,26.9,25.5,29.9,78.6,602.0,47254.0,15.6,10.3,231.0,119.0,165.0,1.9,6.7,15.65,0,0,1,0
82.0,25.1,24.0,27.4,79.5,1146.0,41064.0,15.8,7.6,183.0,104.0,207.0,1.1,5.7,15.83,0,0,0,1
83.0,27.3,25.4,29.3,72.0,773.0,32772.0,12.4,10.0,,,,4.6,5.8,18.02,0,0,1,0
87.0,28.4,27.0,29.6,71.2,875.0,26367.0,10.8,8.5,223.0,80.0,227.0,2.9,7.1,13.81,0,0,0,1
80.0,26.8,25.3,27.9,56.7,953.0,29521.0,11.9,6.1,166.0,69.0,201.0,5.4,6.2,16.33,0,0,0,1
70.0,26.4,24.8,28.4,58.2,527.0,24491.0,10.7,10.9,168.0,90.0,182.0,2.9,6.7,9.36,1,0,0,0
83.0,24.5,22.3,25.7,75.7,921.0,22764.0,12.3,9.8,247.0,103.0,183.0,1.8,7.1,10.74,1,0,0,0
75.0,23.3,20.2,24.8,81.4,946.0,32949.0,14.3,4.1,,,,2.9,6.2,18.85,1,0,0,0
75.0,,,,,,,12.8,6.6,186.0,62.0,170.0,3.5,7.5,17.29,0,0,0,1
70.0,,,,,,,15.7,5.2,174.0,98.0,207.0,0.0,6.3,21.13,1,0,0,0
75.0,24.8,22.8,27.2,70.2,1123.0,26974.0,12.9,5.1,,,,3.9,6.8,17.48,0,0,1,0
63.0,25.5,22.3,27.9,65.0,573.0,36030.0,15.7,10.0,233.0,102.0,186.0,1.1,6.7,15.57,0,0,0,1
84.0,25.8,23.3,27.8,72.9,772.0,37775.0,13.9,10.8,178.0,78.0,185.0,3.9,6.6,13.48,0,0,1,0
66.0,24.9,22.3,27.0,74.7,514.0,33632.0,11.5,6.1,188.0,112.0,172.0,0.7,6.5,21.79,0,0,0,1
70.0,22.0,20.2,24.8,78.3,1019.0,34219.0,15.3,4.3,160.0,87.0,218.0,0.1,6.5,20.54,0,0,1,0
85.0,26.2,24.2,28.1,70.5,701.0,21781.0,11.8,7.0,174.0,70.0,240.0,0.1,6.0,18.4,1,0,0,0
75.0,27.8,26.6,28.9,78.1,534.0,45371.0,15.8,11.0,224.0,97.0,206.0,2.1,6.9,15.93,0,0,0,1
60.0,27.6,26.1,29.7,82.0,777.0,33650.0,10.7,11.6,225.0,61.0,172.0,1.3,6.2,10.83,0,1,0,0
63.0,23.3,20.4,26.4,76.7,845.0,34975.0,13.1,9.1,231.0,71.0,214.0,3.0,6.8,15.45,0,0,0,1
69.0,26.0,24.1,28.3,72.5,843.0,44487.0,13.2,9.7,,,,1.1,6.6,19.57,0,0,1,0
71.0,21.0,18.6,22.6,64.9,609.0,44018.0,14.7,7.0,167.0,112.0,183.0,2.8,6.4,18.88,0,1,0,0
83.0,26.2,23.0,29.4,75.0,689.0,27456.0,10.4,4.4,221.0,58.0,244.0,1.3,5.5,21.57,0,0,1,0
69.0,25.5,22.8,27.2,65.4,724.0,23960.0,10.0,8.2,,,,3.7,6.9,13.9,0,0,1,0
80.0,23.5,19.6,27.3,69.3,639.0,29396.0,15.7,6.5,201.0,113.0,228.0,0.9,6.4,18.96,1,0,0,0
71.0,29.3,26.5,31.5,74.1,890.0,40154.0,14.6,11.4,245.0,64.0,249.0,3.0,5.8,15.66,1,0,0,0
65.0,25.0,23.3,25.8,68.7,925.0,19820.0,10.1,7.8,190.0,87.0,160.0,5.0,6.5,12.23,0,1,0,0
75.0,22.2,19.6,25.2,74.7,587.0,37465.0,14.2,7.0,168.0,116.0,240.0,3.6,6.6,17.51,0,0,1,0
69.0,25.7,23.6,28.8,63.4,498.0,34528.0,11.9,6.3,200.0,52.0,162.0,2.4,6.2,18.13,0,1,0,0
81.0,24.3,21.6,25.5,73.7,477.0,25912.0,12.3,4.8,,,,0.4,6.5,23.75,0,0,1,0
65.0,26.5,25.4,28.0,76.8,561.0,22991.0,10.0,7.3,195.0,58.0,185.0,3.5,7.3,17.38,0,1,0,0
84.0,,,,,,,15.2,7.6,227.0,66.0,242.0,2.5,5.4,17.99,0,0,1,0
63.0,23.3,22.1,24.9,77.1,640.0,42082.0,15.4,6.1,247.0,75.0,196.0,2.3,6.7,18.96,0,0,0,1
64.0,22.1,20.1,23.4,79.3,858.0,39620.0,16.0,8.0,169.0,80.0,205.0,2.7,5.7,18.33,0,0,0,1
63.0,25.7,22.9,27.6,72.1,873.0,13523.0,10.0,11.8,223.0,110.0,215.0,1.4,6.9,12.74,0,0,1,0
78.0,21.1,18.6,23.0,71.3,666.0,25712.0,10.0,6.6,167.0,94.0,229.0,0.9,5.5,13.38,1,0,0,0
88.0,25.7,24.2,27.2,70.7,657.0,16704.0,10.0,7.4,151.0,111.0,166.0,1.2,6.8,16.88,0,0,1,0
77.0,27.0,24.4,30.2,90.1,1019.0,20065.0,10.0,9.9,234.0,53.0,202.0,0.7,7.1,15.43,1,0,0,0
89.0,24.6,23.2,26.3,73.9,982.0,19096.0,10.0,8.7,237.0,54.0,239.0,0.1,6.9,17.29,0,0,0,1
82.0,24.3,21.8,27.2,79.9,752.0,36925.0,15.9,8.2,154.0,51.0,215.0,0.0,6.4,17.78,0,0,0,1
77.0,23.9,22.7,25.4,74.2,482.0,23658.0,13.9,8.3,189.0,94.0,224.0,0.6,6.1,16.27,0,0,0,1
79.0,23.8,22.2,24.8,62.7,584.0,41200.0,13.8,9.1,158.0,89.0,249.0,2.5,6.3,16.2,1,0,0,0
71.0,25.9,24.6,28.0,78.7,851.0,27914.0,10.8,7.6,156.0,88.0,220.0,0.7,6.8,11.8,1,0,0,0
80.0,28.2,26.1,30.6,76.4,734.0,17929.0,10.0,10.5,189.0,92.0,168.0,0.4,6.4,8.5,0,0,1,0
73.0,25.9,24.5,27.3,80.0,928.0,42665.0,14.3,7.6,216.0,83.0,189.0,3.1,7.1,17.15,0,1,0,0
76.0,,,,,,,10.4,8.6,194.0,88.0,154.0,1.8,6.7,12.33,0,1,0,0
83.0,19.1,17.1,22.4,74.5,1087.0,24997.0,10.0,5.9,219.0,50.0,184.0,1.2,5.7,15.45,1,0,0,0
73.0,27.0,25.7,29.1,78.5,937.0,18596.0,10.0,6.1,190.0,108.0,176.0,1.5,6.8,16.32,0,1,0,0
74.0,26.1,24.4,28.0,80.2,395.0,38232.0,15.5,7.0,201.0,68.0,196.0,1.5,7.1,15.57,0,0,1,0
76.0,27.0,24.2,29.4,91.5,709.0,32010.0,14.8,6.2,158.0,80.0,180.0,2.6,5.6,17.61,1,0,0,0
89.0,24.4,23.3,26.9,76.8,769.0,12242.0,10.0,5.1,,,,1.9,6.8,22.37,0,0,1,0
73.0,25.2,23.7,26.7,77.2,350.0,26145.0,10.0,4.9,176.0,103.0,184.0,0.1,7.1,18.95,1,0,0,0
72.0,22.3,21.2,23.7,77.5,783.0,38434.0,13.0,8.0,209.0,115.0,219.0,0.2,5.6,17.51,0,1,0,0
70.0,22.2,20.3,23.7,80.5,566.0,27666.0,11.6,7.7,191.0,73.0,171.0,4.1,,14.55,1,0,0,0
86.0,26.1,23.5,29.0,74.4,799.0,36757.0,14.9,5.6,231.0,75.0,162.0,2.8,6.2,22.5,1,0,0,0
77.0,,,,,,,15.9,9.0,222.0,80.0,178.0,1.6,6.3,14.73,0,1,0,0
70.0,22.5,20.6,26.2,76.8,932.0,41135.0,13.3,4.6,199.0,57.0,180.0,2.6,5.5,21.47,0,0,0,1
73.0,28.6,27.4,30.9,71.6,747.0,16122.0,10.0,11.0,153.0,107.0,229.0,4.2,7.0,9.51,0,0,0,1
63.0,27.9,26.7,29.3,72.3,880.0,21817.0,10.4,7.7,222.0,73.0,170.0,4.6,6.2,16.83,1,0,0,0
69.0,21.9,20.1,23.1,68.3,885.0,40822.0,15.5,5.1,157.0,79.0,246.0,1.6,6.8,21.8,0,1,0,0
63.0,26.7,25.4,28.0,74.0,762.0,35250.0,11.5,7.4,160.0,104.0,166.0,4.0,,14.56,0,1,0,0
74.0,,,,,,,10.0,6.5,170.0,78.0,157.0,2.3,6.6,16.4,0,0,0,1
89.0,22.7,21.1,24.9,87.6,809.0,38889.0,16.0,7.6,210.0,94.0,185.0,0.6,6.2,17.8,1,0,0,0
74.0,27.6,25.3,29.0,67.0,553.0,32082.0,15.3,9.2,,,,1.3,6.9,14.13,0,0,1,0
84.0,21.6,20.4,23.0,81.9,941.0,29599.0,13.0,3.8,206.0,68.0,163.0,2.6,6.1,14.68,0,0,1,0
66.0,24.9,23.7,26.3,80.2,659.0,41873.0,15.7,5.9,186.0,94.0,205.0,4.4,6.4,17.94,0,0,0,1
85.0,23.9,22.5,25.2,68.2,986.0,38873.0,16.0,6.5,162.0,69.0,165.0,0.7,6.5,19.9,0,1,0,0
67.0,22.9,20.7,24.3,74.5,829.0,30264.0,14.2,5.6,175.0,93.0,217.0,0.0,6.2,24.64,0,0,1,0
74.0,24.3,23.0,27.1,70.6,740.0,36541.0,12.5,10.5,218.0,57.0,171.0,5.4,7.3,11.6,0,0,0,1
80.0,22.1,20.0,23.7,83.1,941.0,47245.0,15.3,7.1,192.0,91.0,199.0,1.9,5.8,17.91,1,0,0,0
87.0,24.3,23.1,25.4,81.1,829.0,32348.0,15.6,6.8,175.0,110.0,176.0,1.6,6.0,19.36,0,1,0,0
83.0,25.1,22.5,28.5,86.8,999.0,30613.0,13.3,6.3,,,,0.0,7.2,17.9,0,1,0,0
69.0,,,,,,,13.3,7.5,225.0,106.0,249.0,0.1,,18.78,0,1,0,0
70.0,26.4,24.8,27.9,83.8,785.0,23174.0,10.3,6.4,161.0,91.0,182.0,1.3,5.5,13.96,0,0,1,0
75.0,25.8,22.6,27.7,74.2,854.0,42083.0,15.6,5.2,217.0,113.0,221.0,1.9,6.3,25.54,1,0,0,0
90.0,23.5,21.2,25.9,84.7,453.0,22943.0,10.0,5.8,242.0,86.0,227.0,3.1,6.1,20.9,0,1,0,0
62.0,25.0,22.2,27.6,73.3,872.0,20878.0,10.0,5.7,161.0,102.0,227.0,4.8,6.1,17.91,1,0,0,0
61.0,25.1,23.6,26.6,74.2,954.0,22723.0,10.0,7.2,,,,5.4,6.8,13.18,0,0,0,1
77.0,20.7,19.6,21.8,81.0,595.0,20230.0,10.0,7.0,249.0,81.0,167.0,3.9,5.8,15.15,0,0,0,1
73.0,24.6,23.5,26.2,64.5,950.0,25086.0,10.0,6.9,239.0,60.0,224.0,1.6,6.9,14.11,0,0,1,0
89.0,25.5,23.0,26.6,86.2,928.0,27177.0,10.0,10.0,205.0,80.0,184.0,0.9,6.0,14.79,1,0,0,0
88.0,24.2,22.9,26.2,70.3,986.0,35206.0,15.9,8.7,,,,0.5,6.6,13.97,0,0,0,1
86.0,24.4,23.3,25.7,65.7,799.0,25846.0,10.0,7.8,,,,0.0,,17.32,0,0,1,0
87.0,24.7,23.3,26.2,72.1,664.0,41404.0,15.8,6.8,171.0,83.0,190.0,1.3,6.2,19.44,0,1,0,0
85.0,23.7,22.4,25.0,52.9,702.0,38599.0,16.0,8.8,242.0,100.0,228.0,1.5,6.1,16.27,1,0,0,0
79.0,25.0,22.5,26.5,83.8,715.0,26028.0,12.2,9.5,204.0,53.0,228.0,3.1,7.0,12.37,1,0,0,0
70.0,27.7,26.6,28.9,69.1,955.0,43596.0,14.2,7.0,,,,2.0,6.4,22.38,0,1,0,0
73.0,24.1,22.8,25.7,85.4,467.0,30049.0,13.1,7.3,216.0,90.0,164.0,2.2,6.7,19.16,0,1,0,0
88.0,23.4,20.0,26.8,76.6,722.0,25910.0,10.0,9.0,237.0,85.0,239.0,5.4,7.0,10.42,0,0,1,0
82.0,24.2,21.9,27.3,78.3,1116.0,33452.0,15.6,6.8,162.0,98.0,195.0,1.5,6.4,21.25,1,0,0,0
85.0,24.7,22.2,27.0,65.1,837.0,35155.0,15.5,8.8,183.0,94.0,212.0,0.6,6.6,15.84,0,0,1,0
77.0,25.1,24.1,26.4,80.1,1044.0,21466.0,10.0,8.4,229.0,89.0,248.0,2.9,6.1,9.87,0,0,0,1
68.0,23.1,21.8,26.2,57.1,723.0,31807.0,16.0,4.9,,,,4.8,5.2,20.91,1,0,0,0
68.0,26.5,23.1,27.9,62.6,887.0,28313.0,10.0,9.8,185.0,106.0,231.0,1.6,5.3,10.03,0,0,0,1
90.0,25.6,23.2,28.7,85.0,650.0,29392.0,14.6,6.3,221.0,100.0,237.0,2.0,6.0,20.98,0,0,1,0
74.0,29.6,27.9,31.0,70.8,657.0,32310.0,12.1,10.8,206.0,57.0,230.0,4.2,6.9,11.53,0,0,0,1
68.0,27.6,25.8,29.3,77.8,742.0,30725.0,15.4,10.2,209.0,81.0,231.0,1.5,6.9,15.55,0,1,0,0
72.0,25.4,23.2,27.3,57.7,1021.0,23751.0,10.0,6.7,183.0,115.0,187.0,2.8,6.2,15.64,0,0,0,1
87.0,24.4,22.8,27.4,74.8,743.0,29192.0,13.9,6.7,,,,1.5,6.6,16.28,0,0,0,1
82.0,22.2,20.6,23.4,71.8,816.0,38545.0,15.9,7.4,229.0,83.0,195.0,4.8,7.0,15.99,0,1,0,0
74.0,26.8,24.1,29.6,82.1,936.0,25622.0,13.3,9.2,216.0,58.0,247.0,2.6,6.7,14.1,0,1,0,0
74.0,25.7,24.2,27.7,80.4,542.0,15996.0,10.0,6.7,249.0,115.0,237.0,4.5,6.4,12.94,1,0,0,0
70.0,27.0,25.8,29.1,69.9,656.0,15354.0,10.0,5.0,198.0,108.0,174.0,0.0,6.6,19.15,1,0,0,0
66.0,26.2,24.3,27.8,78.1,578.0,40549.0,15.4,10.4,194.0,59.0,242.0,2.1,7.2,17.89,0,0,1,0
77.0,26.2,24.1,28.5,88.5,629.0,25039.0,10.0,4.5,196.0,72.0,195.0,4.3,5.7,16.03,0,0,1,0
82.0,23.4,21.6,24.7,70.8,836.0,35827.0,14.7,5.4,199.0,103.0,196.0,3.9,6.4,24.39,0,1,0,0
80.0,26.4,24.9,29.1,67.9,907.0,26234.0,11.1,8.8,203.0,96.0,185.0,4.2,6.1,10.91,0,1,0,0
71.0,26.7,23.1,29.8,59.9,854.0,33315.0,11.6,6.9,155.0,103.0,174.0,0.0,6.3,13.44,0,1,0,0
84.0,27.8,25.9,29.5,87.3,836.0,33217.0,11.1,6.3,174.0,84.0,172.0,1.5,7.1,17.69,1,0,0,0
86.0,24.9,23.8,26.0,71.2,1005.0,45948.0,13.9,4.3,191.0,76.0,200.0,0.5,6.3,23.71,0,0,1,0
72.0,22.0,20.6,25.5,69.1,718.0,34747.0,11.4,6.6,199.0,91.0,156.0,4.8,6.3,18.28,0,0,0,1
86.0,24.9,23.9,27.2,74.2,777.0,32053.0,10.2,8.0,197.0,68.0,156.0,2.9,7.2,14.06,0,1,0,0
79.0,23.6,22.3,25.0,80.7,923.0,23737.0,10.7,7.3,195.0,72.0,153.0,1.9,5.8,15.58,0,0,0,1
64.0,23.4,22.4,25.7,63.4,731.0,36381.0,15.7,10.0,185.0,68.0,179.0,1.1,6.4,13.87,0,0,1,0
70.0,25.7,23.2,27.9,65.0,729.0,18027.0,10.1,5.3,238.0,53.0,205.0,1.9,5.7,24.63,0,1,0,0
74.0,23.7,22.4,26.5,60.8,941.0,19275.0,10.2,6.5,193.0,67.0,174.0,2.0,7.2,14.94,0,1,0,0
61.0,23.1,21.7,24.9,75.1,777.0,28436.0,11.2,5.8,220.0,89.0,184.0,0.1,6.8,21.06,0,0,0,1
81.0,22.4,20.7,24.0,75.7,913.0,43829.0,15.8,6.7,184.0,106.0,171.0,4.0,6.8,13.98,0,0,0,1
69.0,24.6,22.6,26.8,77.9,545.0,24053.0,10.0,5.2,172.0,115.0,195.0,1.7,5.7,20.81,0,1,0,0
90.0,27.1,26.1,30.6,74.7,549.0,43198.0,16.0,5.0,,,,1.4,7.5,26.87,0,0,1,0
68.0,26.2,24.5,27.4,74.3,553.0,34338.0,13.8,7.0,,,,2.1,6.0,15.7,1,0,0,0
86.0,26.1,24.9,28.7,68.2,769.0,44062.0,15.7,9.3,,,,1.2,6.7,14.2,0,0,0,1
74.0,23.5,21.3,24.7,67.9,767.0,17438.0,10.0,8.9,,,,0.0,5.5,15.21,0,1,0,0
60.0,21.7,20.7,23.5,69.5,804.0,13646.0,10.0,6.6,250.0,61.0,160.0,4.1,5.6,13.55,0,0,1,0
67.0,25.2,22.8,27.1,76.7,753.0,17380.0,10.0,10.5,171.0,101.0,172.0,1.4,6.6,12.25,0,1,0,0
80.0,23.5,22.4,24.8,81.1,566.0,24085.0,10.0,10.1,161.0,99.0,245.0,4.1,6.2,11.45,0,0,0,1
73.0,24.6,22.4,26.9,63.6,699.0,42623.0,15.5,6.6,223.0,112.0,162.0,1.1,6.0,22.46,0,0,0,1
89.0,26.4,24.4,28.5,63.0,807.0,35938.0,16.0,8.0,165.0,85.0,180.0,3.3,6.0,11.44,1,0,0,0
71.0,25.5,23.5,28.6,72.9,838.0,39179.0,15.8,4.9,201.0,93.0,190.0,1.3,7.0,22.91,0,1,0,0
67.0,24.8,22.8,26.6,77.7,528.0,37971.0,14.7,8.6,212.0,84.0,154.0,0.2,6.7,17.93,0,1,0,0
85.0,22.9,21.0,25.0,65.8,1021.0,44362.0,16.0,6.5,232.0,113.0,201.0,2.3,6.8,22.19,1,0,0,0
76.0,26.9,25.4,28.2,86.5,577.0,41465.0,16.0,6.5,,,,,6.5,25.53,1,0,0,0
65.0,28.1,26.8,29.6,71.1,630.0,23944.0,10.0,11.0,163.0,55.0,178.0,0.0,6.8,13.45,0,1,0,0
68.0,22.8,20.7,24.5,82.1,1042.0,13156.0,10.0,5.8,170.0,63.0,233.0,0.9,6.6,15.98,0,0,1,0
77.0,23.3,20.3,26.8,73.0,996.0,28564.0,10.6,5.6,214.0,76.0,172.0,1.1,6.9,22.38,1,0,0,0
66.0,23.0,20.5,25.4,89.5,767.0,37513.0,14.6,7.7,226.0,119.0,176.0,1.8,6.7,17.0,1,0,0,0
81.0,25.6,24.0,27.3,73.3,759.0,28909.0,12.6,8.0,249.0,89.0,161.0,1.1,6.4,17.9,1,0,0,0
60.0,21.7,20.2,24.5,61.2,669.0,24670.0,11.4,3.7,201.0,116.0,155.0,2.7,7.0,16.26,0,0,1,0
70.0,23.1,21.7,24.8,88.0,762.0,27228.0,10.0,8.2,182.0,99.0,240.0,,5.5,12.52,0,1,0,0
68.0,26.2,24.5,27.4,74.3,553.0,34338.0,13.8,7.0,,,,2.1,6.0,15.7,1,0,0,0
78.0,20.4,17.7,23.0,76.2,925.0,34467.0,14.6,8.0,225.0,53.0,200.0,0.7,6.9,15.35,1,0,0,0
67.0,27.5,26.4,28.8,69.7,937.0,21283.0,10.0,8.6,237.0,69.0,202.0,1.0,5.6,10.87,0,1,0,0
84.0,23.5,21.6,24.7,77.1,729.0,44592.0,16.0,5.9,240.0,85.0,196.0,5.6,5.8,20.98,0,0,0,1
65.0,25.1,23.0,27.2,68.5,871.0,34668.0,11.2,6.0,166.0,89.0,219.0,1.6,6.7,23.03,1,0,0,0
71.0,27.2,24.4,29.1,79.9,741.0,35887.0,15.2,8.7,171.0,109.0,250.0,0.0,6.1,16.26,0,0,0,1
64.0,27.7,25.8,30.1,74.1,807.0,33921.0,15.6,7.1,172.0,76.0,167.0,2.0,7.3,19.61,0,0,1,0
82.0,23.4,22.1,24.7,77.7,1033.0,23991.0,10.0,7.2,194.0,93.0,218.0,2.1,6.9,18.43,1,0,0,0
75.0,25.0,23.6,26.3,78.3,737.0,34512.0,12.7,8.3,157.0,83.0,171.0,1.5,7.0,17.39,1,0,0,0
68.0,24.5,22.7,27.3,69.5,924.0,39357.0,15.8,8.5,249.0,58.0,162.0,2.4,6.5,16.19,0,0,1,0
63.0,27.3,26.3,29.2,83.5,888.0,34195.0,11.3,9.5,188.0,53.0,175.0,0.0,6.6,15.5,0,0,0,1
76.0,21.0,18.6,22.9,79.4,788.0,32832.0,15.9,4.5,198.0,84.0,156.0,1.8,6.4,17.41,1,0,0,0
72.0,25.8,23.9,26.9,72.5,699.0,46801.0,15.9,6.4,245.0,76.0,194.0,2.3,5.6,23.58,1,0,0,0
64.0,24.9,23.7,27.4,74.1,710.0,21144.0,10.4,6.9,,,,0.0,6.9,18.8,0,1,0,0
68.0,23.3,21.8,25.0,73.2,831.0,19736.0,10.0,6.8,173.0,70.0,152.0,0.0,6.3,14.91,0,0,0,1
80.0,26.2,23.8,28.1,69.7,963.0,19699.0,10.0,9.2,225.0,69.0,218.0,3.3,6.6,14.12,0,0,1,0
83.0,26.8,24.6,28.1,78.1,693.0,16517.0,10.0,8.1,154.0,81.0,217.0,0.3,5.7,15.41,1,0,0,0
90.0,24.3,23.1,25.7,83.0,592.0,39727.0,15.7,9.0,210.0,63.0,165.0,0.1,6.6,14.18,0,0,0,1
